2019-03-20 21:41:22;SimpleConsoleBrainFuck;0;0;Java/1.8.0_181
;200;454
2019-03-20 21:41:23;SimpleConsoleBrainFuck;1;0;Java/1.8.0_181
;200;24
2019-03-20 21:41:24;SimpleConsoleBrainFuck;2;0;Java/1.8.0_181
;200;16
2019-03-20 21:41:26;SimpleConsoleBrainFuck;3;0;Java/1.8.0_181
;200;18
2019-03-20 21:41:27;SimpleConsoleBrainFuck;4;0;Java/1.8.0_181
;200;14
2019-03-20 21:41:28;SimpleConsoleBrainFuck;5;0;Java/1.8.0_181
;200;37
2019-03-20 21:41:29;SimpleConsoleBrainFuck;6;0;Java/1.8.0_181
;200;14
2019-03-20 21:41:30;SimpleConsoleBrainFuck;7;0;Java/1.8.0_181
;200;16
2019-03-20 21:41:31;SimpleConsoleBrainFuck;8;0;Java/1.8.0_181
;200;14
2019-03-20 21:41:32;SimpleConsoleBrainFuck;9;0;Java/1.8.0_181
;200;14
2019-03-20 21:41:33;SimpleConsoleBrainFuck;10;0;Java/1.8.0_181
;200;19
2019-03-20 21:41:34;SimpleConsoleBrainFuck;11;0;Java/1.8.0_181
;200;13
2019-03-20 21:41:35;SimpleConsoleBrainFuck;12;0;Java/1.8.0_181
;200;13
2019-03-20 21:41:36;SimpleConsoleBrainFuck;13;0;Java/1.8.0_181
;200;13
2019-03-20 21:41:37;SimpleConsoleBrainFuck;14;0;Java/1.8.0_181
;200;13
2019-03-20 21:41:38;SimpleConsoleBrainFuck;15;0;Java/1.8.0_181
;200;13
2019-03-20 21:41:39;SimpleConsoleBrainFuck;16;0;Java/1.8.0_181
;200;14
2019-03-20 21:41:40;SimpleConsoleBrainFuck;17;0;Java/1.8.0_181
;200;15
2019-03-20 21:41:41;SimpleConsoleBrainFuck;18;0;Java/1.8.0_181
;200;13
2019-03-20 21:41:42;SimpleConsoleBrainFuck;19;0;Java/1.8.0_181
;200;14
