2019-03-20 15:42:30;SimpleConsoleGo;1;711
2019-03-20 15:42:32;SimpleConsoleGo;2;347
2019-03-20 15:42:33;SimpleConsoleGo;3;322
2019-03-20 15:42:34;SimpleConsoleGo;4;255
2019-03-20 15:42:36;SimpleConsoleGo;5;238
2019-03-20 15:42:37;SimpleConsoleGo;6;245
2019-03-20 15:42:39;SimpleConsoleGo;7;714
2019-03-20 15:42:40;SimpleConsoleGo;8;230
2019-03-20 15:42:41;SimpleConsoleGo;9;214
2019-03-20 15:42:43;SimpleConsoleGo;10;273
2019-03-20 15:42:44;SimpleConsoleGo;11;285
2019-03-20 15:42:46;SimpleConsoleGo;12;609
2019-03-20 15:42:47;SimpleConsoleGo;13;240
2019-03-20 15:42:48;SimpleConsoleGo;14;342
2019-03-20 15:42:50;SimpleConsoleGo;15;564
2019-03-20 15:42:51;SimpleConsoleGo;16;248
2019-03-20 15:42:52;SimpleConsoleGo;17;234
2019-03-20 15:42:54;SimpleConsoleGo;18;244
2019-03-20 15:42:55;SimpleConsoleGo;19;236
2019-03-20 15:42:56;SimpleConsoleGo;20;233
