2019-03-20 15:36:52;SimpleConsoleRust;1;1034
2019-03-20 15:36:54;SimpleConsoleRust;2;237
2019-03-20 15:36:55;SimpleConsoleRust;3;221
2019-03-20 15:36:56;SimpleConsoleRust;4;248
2019-03-20 15:36:57;SimpleConsoleRust;5;221
2019-03-20 15:36:59;SimpleConsoleRust;6;234
2019-03-20 15:37:00;SimpleConsoleRust;7;233
2019-03-20 15:37:01;SimpleConsoleRust;8;233
2019-03-20 15:37:02;SimpleConsoleRust;9;240
2019-03-20 15:37:04;SimpleConsoleRust;10;241
2019-03-20 15:37:05;SimpleConsoleRust;11;231
2019-03-20 15:37:06;SimpleConsoleRust;12;235
2019-03-20 15:37:08;SimpleConsoleRust;13;221
2019-03-20 15:37:09;SimpleConsoleRust;14;225
2019-03-20 15:37:10;SimpleConsoleRust;15;234
2019-03-20 15:37:11;SimpleConsoleRust;16;231
2019-03-20 15:37:13;SimpleConsoleRust;17;230
2019-03-20 15:37:14;SimpleConsoleRust;18;234
2019-03-20 15:37:15;SimpleConsoleRust;19;262
2019-03-20 15:37:16;SimpleConsoleRust;20;245
